SALE DATE,BLOCK,LOT,YEAR BUILT,ZIP CODE,SALE PRICE
2003-03-28,488,1109,1920,10012,3462000
2003-09-25,594,1002,0,10013,1717650
2003-06-19,594,1016,0,10013,2000000
2003-05-13,100,26,1901,10038,725000
2003-10-14,101,1,1900,10038,1240000
2003-08-22,90,1105,0,10038,1225000
2003-04-16,90,1109,0,10038,1625000
2003-02-07,95,1012,1918,10038,430000
2003-06-18,95,1016,1918,10038,560000
2003-09-30,97,1101,0,10038,362520
2003-09-15,100,1003,0,10038,999922
2003-07-17,100,1004,0,10038,1725934
2003-05-27,100,1005,0,10038,997885
2003-05-14,100,1006,0,10038,845178
2003-03-24,100,1007,0,10038,312567
2003-03-24,100,1008,0,10038,333455
2003-03-19,100,1009,0,10038,348365
2003-11-10,100,1010,0,10038,530000
2003-04-07,100,1010,0,10038,351296
2003-04-07,100,1011,0,10038,371661
2003-05-28,100,1012,0,10038,400681
2003-03-21,100,1013,0,10038,421317
2003-03-14,100,1014,0,10038,329550
2003-05-28,100,1015,0,10038,300767
2003-03-20,100,1016,0,10038,618808
2003-03-27,100,1017,0,10038,283920
2003-04-30,100,1018,0,10038,295074
2003-03-24,100,1019,0,10038,294060
2003-04-28,100,1020,0,10038,310566
2003-05-29,100,1021,0,10038,8521379
2003-05-28,100,1022,0,10038,336023
2003-05-29,100,1023,0,10038,8521379
2003-11-04,100,1024,0,10038,570000
2003-03-21,100,1024,0,10038,334620
2003-04-10,100,1025,0,10038,212940
2003-05-02,100,1026,0,10038,126750
2003-03-27,100,1027,0,10038,218000
2003-03-26,100,1028,0,10038,318550
2003-05-27,100,1029,0,10038,339438
2003-05-14,100,1030,0,10038,328993
2003-04-09,100,1031,0,10038,328036
2003-04-01,100,1032,0,10038,359970
2003-12-22,100,1033,0,10038,407121
2003-04-08,100,1036,0,10038,106916
2003-04-08,100,1037,0,10038,117099
2003-04-16,100,1038,0,10038,265161
2003-05-29,100,1039,0,10038,8521379
2003-09-08,100,1041,0,10038,395460
2003-08-15,100,1051,0,10038,408642
2003-09-25,100,1052,0,10038,393432
2003-04-10,100,1061,0,10038,359566
2003-04-10,100,1062,0,10038,380454
2003-03-14,100,1063,0,10038,395359
2003-04-21,100,1064,0,10038,496860
2003-05-28,100,1065,0,10038,388516
2003-03-19,100,1066,0,10038,460356
2003-04-07,100,1067,0,10038,482664
2003-05-15,100,1068,0,10038,741780
2003-04-08,100,1069,0,10038,122190
2003-04-08,100,1070,0,10038,132373
2003-03-26,100,1071,0,10038,281513
2003-03-31,100,1072,0,10038,370009
2003-04-03,100,1073,0,10038,390897
2003-03-26,100,1074,0,10038,355104
2003-03-21,100,1075,0,10038,506500
2003-05-23,100,1076,0,10038,486720
2003-03-20,100,1078,0,10038,488622
2003-03-14,100,1079,0,10038,656771
2003-03-26,100,1080,0,10038,212307
2003-03-31,100,1081,0,10038,223208
2003-03-25,100,1082,0,10038,286962
2003-03-18,100,1083,0,10038,903167
2003-03-19,100,1084,0,10038,1500000
2003-03-28,100,1085,0,10038,1323725
2003-03-24,100,1086,0,10038,880786
2003-03-17,100,1087,0,10038,936790
2003-04-03,100,1088,0,10038,1527375
2003-03-20,100,1090,0,10038,906243
2003-03-27,100,1092,0,10038,1619017
2003-05-15,100,1094,0,10038,937528
2003-03-17,100,1095,0,10038,970000
2003-03-25,100,1096,0,10038,1629200
2003-08-08,100,1098,0,10038,997885
2003-05-06,100,1099,0,10038,1023341
2003-05-09,100,1100,0,10038,1619018
2003-10-29,100,1102,0,10038,992794
2003-03-20,100,1103,0,10038,1038615
2003-11-14,100,1104,0,10038,1680113
2003-03-27,100,1107,0,10038,1114984
2003-09-17,100,1108,0,10038,1680113
2003-03-26,100,1111,0,10038,1262630
2003-12-18,100,1112,0,10038,1756481
2003-09-15,100,1118,0,10038,1140440
2003-05-29,100,1122,0,10038,1231149
2003-12-22,100,1123,0,10038,1507010
2003-05-29,100,1126,0,10038,1308418
2003-05-16,106,1118,0,10038,365040
2003-10-09,106,1127,0,10038,390000
2003-07-24,106,1138,0,10038,380000
2003-05-29,106,1144,0,10038,470000
2003-11-19,106,1006,1900,10038,372000
2003-05-30,106,1009,1900,10038,547500
2003-09-04,220,35,0,10013,1500000
2003-06-30,142,25,1975,10013,156000000
2003-03-04,144,13,1920,10013,870000
2003-09-10,144,13,1920,10013,880000
2003-06-17,179,61,1915,10013,645000
2003-12-12,193,14,1910,10013,795000
2003-01-29,193,15,1915,10013,900000
2003-05-28,214,25,1915,10013,695000
2003-02-11,217,11,1920,10013,915000
2003-08-28,217,11,1920,10013,924000
2003-10-01,217,11,1920,10013,900000
2003-07-11,140,1,1915,10013,1100000
2003-09-04,140,1,1915,10013,850000
2003-10-02,143,1,1930,10021,150000
2003-07-18,143,4,1900,10013,720000
2003-11-03,143,4,1900,10013,2531750
2003-06-16,143,21,1931,10013,204500
2003-02-19,144,1,1915,10013,1275000
2003-07-22,179,11,1915,10013,787500
2003-04-30,179,17,1915,10013,1020000
2003-06-17,179,17,1915,10013,740000
2003-08-25,179,17,1915,10013,850000
2003-11-19,179,21,1920,10013,650000
2003-03-04,179,56,1919,10013,820000
2003-05-27,179,56,1919,10013,735000
2003-12-31,179,56,1919,10013,770000
2003-06-06,193,8,1915,10013,1100000
2003-02-13,210,26,1920,10013,1360000
2003-07-15,210,26,1920,10013,1100000
2003-09-22,210,26,1920,10013,595000
2003-12-11,210,26,1920,10013,1375000
2003-12-17,210,26,1920,10013,1360000
2003-11-17,215,15,1915,10013,290000
2003-10-01,218,2,1915,10016,2100000
2003-07-22,218,8,1920,10013,999000
2003-01-10,218,13,1915,10013,630000
2003-01-22,218,13,1915,10013,1300000
2003-03-07,218,13,1915,10013,750000
2003-10-23,219,2,1920,10013,1700000
2003-11-06,219,3,1920,10013,2000000
2003-04-28,219,26,1910,10013,790000
2003-05-12,223,21,1920,10013,1115000
2003-05-30,16,1110,0,10280,340000
2003-01-16,16,1152,0,10280,250000
2003-11-20,16,1154,0,10280,375000
2003-01-06,16,1173,0,10280,320000
2003-06-26,16,2018,0,10280,383000
2003-05-23,16,2036,0,10280,285000
2003-02-10,16,2046,0,10280,300000
2003-04-01,16,2062,0,10280,268000
2003-03-10,16,2086,0,10280,308000
2003-01-31,16,2132,0,10280,390000
2003-01-28,16,2206,1985,10280,380000
2003-07-31,16,2210,1985,10280,310000
2003-01-14,16,2254,1985,10280,160000
2003-02-06,16,2255,1985,10280,295000
2003-12-19,16,2267,1985,10280,370000
2003-10-30,16,2275,1985,10280,257000
2003-05-21,16,2282,1985,10280,245000
2003-10-06,16,2283,1985,10280,380000
2003-04-28,16,2412,1986,10280,525000
2003-05-29,16,2417,1986,10280,230000
2003-08-21,16,2419,1986,10280,230000
2003-03-27,16,2419,1986,10280,210000
2003-05-21,16,2421,1986,10280,250000
2003-02-26,16,2434,1986,10280,231000
2003-01-08,16,2444,1986,10280,237000
2003-09-10,16,2446,1986,10280,229000
2003-05-30,16,2449,1986,10280,250000
2003-03-27,16,2453,1986,10280,239000
2003-03-31,16,2458,1986,10280,219720
2003-01-23,16,2462,1986,10280,251000
2003-05-30,16,2464,1986,10280,222500
2003-05-28,16,2468,1986,10280,243000
2003-07-23,16,2470,1986,10280,242000
2003-06-02,16,2471,1986,10280,213988
2003-05-30,16,2478,1986,10280,160000
2003-01-14,16,2489,1986,10280,240000
2003-05-28,16,2490,1986,10280,234000
2003-05-05,16,2497,1986,10280,315000
2003-05-28,16,2507,1986,10280,300000
2003-09-29,16,2620,0,10280,695000
2003-11-17,16,2672,0,10280,479000
2003-08-13,16,2745,0,10280,812500
2003-02-20,16,2752,0,10280,950000
2003-12-30,16,2757,0,10280,880000
2003-05-30,16,2769,0,10280,850000
2003-10-08,16,2793,0,10280,740000
2003-05-23,16,2840,0,10280,740000
2003-10-29,16,3009,0,10280,270000
2003-11-13,16,3014,0,10280,290000
2003-01-07,16,3033,0,10280,455000
2003-12-09,16,3045,0,10280,261000
2003-08-13,16,3061,0,10280,265000
2003-05-21,16,3062,0,10280,252000
2003-11-25,16,3064,0,10280,285000
2003-03-24,16,3069,0,10280,140000
2003-01-10,16,3081,0,10280,476000
2003-08-29,16,3096,0,10280,277000
2003-02-21,16,3115,0,10280,280000
2003-03-13,16,3117,0,10280,300000
2003-08-27,16,4002,1985,10280,133000
2003-08-27,16,4002,1985,10280,281000
2003-03-31,16,4019,0,10280,255000
2003-04-30,16,4050,0,10280,295000
2003-05-30,16,4063,0,10280,305000
2003-06-27,16,4079,0,10280,280000
2003-01-10,16,4091,0,10280,330000
2003-05-30,16,4093,0,10280,297000
2003-06-09,16,4099,0,10280,336000
2003-09-02,16,4104,0,10280,333000
2003-03-14,16,4117,0,10280,550000
2003-03-07,16,4128,0,10280,276000
2003-06-19,16,5022,1987,10280,200000
2003-09-08,16,5094,1987,10280,369000
2003-11-07,16,5101,1987,10280,439000
2003-10-21,16,5107,1987,10280,495000
2003-05-15,16,5115,1987,10280,385000
2003-06-11,16,5142,1987,10280,360000
2003-09-19,16,5220,1987,10280,460000
2003-12-19,16,5258,1987,10280,445000
2003-08-14,16,5291,1987,10280,545000
2003-09-16,16,5359,1987,10280,383000
2003-09-25,16,5421,1987,10280,410000
2003-04-25,16,5482,1987,10280,250000
2003-02-04,16,5490,1987,10280,355000
2003-12-10,16,5521,1987,10280,750000
2003-06-19,16,5533,1987,10280,360000
2003-04-03,16,5540,1987,10280,832000
2003-04-03,16,5547,1987,10280,832000
2003-12-05,16,6023,0,10280,545000
2003-08-01,16,6041,0,10280,333000
2003-01-23,16,6064,0,10280,445000
2003-04-30,16,6079,0,10280,745000
2003-01-13,16,6080,0,10280,910000
2003-02-28,16,6108,0,10280,870000
2003-02-04,16,6123,0,10280,250000
2003-12-19,16,6132,0,10280,490000
2003-01-22,16,6138,0,10280,475000
2003-09-08,16,6142,0,10280,1295000
2003-10-24,16,6153,0,10280,470000
2003-04-07,16,6157,0,10280,520000
2003-08-12,16,6162,0,10280,342500
2003-02-03,16,6174,0,10280,369000
2003-09-29,16,7032,0,10280,303000
2003-01-27,16,7041,0,10280,315000
2003-10-28,16,7068,0,10280,610000
2003-09-04,16,7077,0,10280,795000
2003-02-13,16,7105,0,10280,380000
2003-05-08,16,7208,0,10280,310000
2003-05-29,16,7220,0,10280,248000
2003-10-09,16,8035,1990,10280,355000
2003-05-09,16,8036,1990,10280,297000
2003-01-29,16,8075,1990,10280,300000
2003-03-14,16,8090,1990,10280,355000
2003-03-26,16,8130,1990,10280,290000
2003-06-04,16,8132,1990,10280,509295
2003-04-24,16,8135,1990,10280,310000
2003-04-24,16,8136,1990,10280,310000
2003-02-25,16,8145,1990,10280,283920
2003-08-12,16,8153,1990,10280,990000
2003-08-12,16,8154,1990,10280,990000
2003-12-08,16,8163,1990,10280,700000
2003-01-07,16,8163,1990,10280,658000
2003-04-22,16,9003,0,10004,1094619
2003-12-29,16,9009,0,10004,682228
2003-11-25,16,9014,0,10004,712775
2003-10-01,16,9025,0,10004,787500
2003-05-21,16,9029,0,10004,717866
2003-09-16,16,9037,0,10004,1272813
2003-11-06,16,9046,0,10004,2117960
2003-10-03,16,9047,0,10004,1206500
2003-02-04,16,9061,0,10004,2240150
2003-12-23,16,9063,0,10004,712775
2003-04-24,16,9070,0,10004,2138325
2003-09-16,16,9072,0,10004,1680113
2003-12-17,16,9075,0,10004,1781938
2003-10-29,16,9080,0,10004,1756481
2003-05-06,16,9085,0,10004,2494713
2003-05-16,16,9088,0,10004,1443369
2003-08-19,16,9093,0,10004,2545625
2003-06-03,16,9103,0,10004,2616903
2003-04-24,16,9104,0,10004,2500000
2003-04-18,16,9110,0,10004,4276650
2003-06-16,16,9111,0,10004,3563875
2003-09-12,16,9112,0,10004,4022088
2003-04-23,16,9116,1999,10280,1446425
2003-12-17,132,1015,1987,10007,349000
2003-03-21,132,1017,1987,10007,452500
2003-12-17,132,1024,1987,10007,300000
2003-10-09,132,1046,1987,10007,800000
2003-05-08,132,1052,1987,10007,475000
2003-02-27,132,1056,1987,10007,550000
2003-07-16,132,1071,1987,10007,455000
2003-12-17,132,1084,1987,10007,636000
2003-12-08,132,1100,1987,10007,100000
2003-10-30,132,1122,1987,10007,625000
2003-10-29,132,1123,1987,10007,615000
2003-09-26,132,1132,1987,10007,500000
2003-04-25,132,1133,1987,10007,576000
2003-01-17,132,1303,0,10007,2200000
2003-12-08,132,1304,0,10007,2600000
2003-03-06,137,1054,1987,10007,670000
2003-06-06,137,1058,1987,10007,42000
2003-01-31,137,1100,1987,10007,1160000
2003-04-30,137,1121,1987,10007,551000
2003-12-24,140,1017,0,10007,470000
2003-02-14,140,1023,0,10007,462500
2003-01-16,140,1024,0,10007,611000
2003-06-02,140,1212,0,10013,850000
2003-10-31,141,1065,0,10013,2615000
2003-07-01,141,1081,1910,10013,2900000
2003-03-25,179,1001,0,10013,1300000
2003-12-05,179,1054,0,10013,999000
2003-05-22,179,1055,0,10013,4225000
2003-09-30,179,1302,0,10013,2050000
2003-03-20,179,1309,0,10013,1330000
2003-10-16,179,1329,0,10013,1295000
2003-05-27,180,1113,1915,10013,776500
2003-07-16,180,1114,0,10013,1525000
2003-07-16,180,1117,1915,10013,1525000
2003-08-18,180,1118,0,10013,750000
2003-03-28,180,1405,0,10013,1369546
2003-03-28,180,1408,0,10013,1588470
2003-06-13,180,1410,0,10013,2800188
2003-04-09,188,1103,0,10013,1832850
2003-11-10,188,1111,0,10013,282252
2003-10-21,188,1118,0,10013,1570000
2003-06-27,188,1119,0,10013,949000
2003-04-30,188,1122,0,10013,1650000
2003-01-16,188,1128,0,10013,1560000
2003-10-23,188,1131,0,10013,3520000
2003-12-16,188,1210,0,10013,1330000
2003-10-17,188,1214,0,10013,1370000
2003-10-10,188,1217,0,10013,822000
2003-01-08,188,1228,0,10013,1050000
2003-01-14,188,1230,0,10013,1300000
2003-12-05,188,1234,0,10013,890000
2003-08-31,188,1234,0,10013,200000
2003-05-02,188,1244,0,10013,1900000
2003-01-17,190,1208,0,10013,2500000
2003-11-24,190,1215,0,10013,1750000
2003-12-16,190,1219,0,10013,1880000
2003-08-21,190,1220,0,10013,1950000
2003-10-28,190,1317,0,10013,1385000
2003-03-04,190,1354,0,10013,3000000
2003-09-12,190,1357,0,10013,4995000
2003-02-03,190,1362,0,10013,4450000
2003-10-09,190,1403,0,10013,24500
2003-03-31,190,1405,0,10013,1915000
2003-03-31,190,1406,0,10013,1915000
2003-09-24,190,1429,0,10013,1125000
2003-03-31,190,1431,0,10013,1915000
2003-08-28,190,1439,0,10013,1860000
2003-11-21,190,1445,0,10013,1883763
2003-08-26,190,1446,0,10013,1501919
2003-01-31,190,1450,0,10013,2515078
2003-01-17,190,1451,0,10013,1629200
2003-07-09,190,1455,0,10013,2672906
2003-03-06,190,1506,0,10013,1565000
2003-04-16,190,1525,0,10013,2303000
2003-03-06,190,1536,0,10013,20000
2003-01-03,190,1546,0,10013,15000
2003-04-17,193,1003,1915,10013,670000
2003-08-18,193,1014,0,10013,500000
2003-08-28,193,1016,0,10013,800000
2003-09-18,193,1027,1915,10013,685000
2003-05-30,193,1042,0,10013,690000
2003-04-10,193,1060,1915,10013,780000
2003-01-13,212,1008,1894,10013,840000
2003-02-21,212,1017,1894,10013,1300000
2003-09-05,212,1030,1894,10013,880000
2003-05-06,212,1035,1894,10013,1300000
2003-09-26,212,1040,1894,10013,1350000
2003-02-21,212,1048,1894,10013,1275000
2003-05-08,217,1002,0,10013,1155714
2003-08-01,217,1017,0,10013,2138325
2003-11-07,217,1030,0,10013,1850000
2003-02-10,217,1031,0,10013,1451006
2003-07-02,219,1102,0,10013,475086
2003-12-01,219,1305,0,10013,3300000
2003-11-18,219,1310,0,10013,1527375
2003-11-19,220,1209,0,10013,1410000
2003-01-30,220,1225,0,10013,1850000
2003-08-07,222,1008,1909,10013,1050000
2003-12-08,222,1106,0,10013,1900000
2003-04-24,222,1107,0,10013,1450000
2003-09-16,222,1114,0,10013,1750000
2003-09-10,222,1126,0,10013,1107347
2003-09-15,132,1404,0,10007,750000
2003-01-30,141,1003,1910,10013,860000
2003-04-09,141,1205,1986,10013,1912500
2003-12-12,141,1207,0,10013,2750000
2003-01-31,179,1404,0,10013,1155000
2003-10-08,179,1406,0,10013,1731025
2003-11-24,180,1506,0,10013,1750000
2003-05-13,180,1506,0,10013,1486997
2003-05-27,187,1203,1910,10013,940000
2003-06-27,187,1207,1910,10013,1250000
2003-04-16,189,1205,0,10013,850000
2003-08-29,190,1005,0,10013,498000
2003-01-13,190,1606,0,10013,1287068
2003-09-15,193,1102,0,10013,967338
2003-03-21,193,1651,0,10013,2800188
2003-01-08,193,1652,0,10013,3003838
2003-01-09,193,1653,0,10013,3207488
2003-10-21,193,1655,0,10013,6313150
2003-09-22,194,1203,0,10013,1100000
2003-09-05,194,1301,0,10013,1919401
2003-07-18,194,1302,0,10013,1384820
2003-06-30,194,1303,0,10013,1308451
2003-10-03,214,1006,0,10013,1613926
2003-08-21,220,1006,1890,10013,1290000
2003-12-18,132,1401,0,10007,350000
2003-04-09,141,1203,0,10013,1912500
2003-07-16,141,1204,0,10013,575000
2003-01-31,143,1002,1915,10013,2150000
2003-05-29,189,1006,1915,10013,740000
2003-05-30,189,1006,1915,10013,895000
2003-12-24,189,1006,1915,10013,615000
2003-05-22,179,1053,0,10013,4225000
2003-01-14,181,1128,0,10013,1000000
2003-10-02,181,1129,0,10013,2700000
2003-12-24,189,1005,1881,10013,615000
2003-08-04,189,1103,0,10013,1240000
2003-07-14,214,1102,0,10013,1802938
2003-10-07,214,1105,0,10013,450000
2003-10-07,214,1106,0,10013,450000
2003-07-21,214,1107,0,10013,556335
2003-10-03,214,1108,0,10013,1483560
2003-07-30,214,1113,0,10013,556335
2003-07-22,1399,63,1910,10021,1400000
2003-09-30,1379,1202,0,10021,4000000
2003-07-10,1377,60,1935,10021,1583333
2003-03-31,1388,43,1910,10021,3800000
2003-10-14,1390,47,1910,10021,3600000
2003-09-15,1391,13,1900,10021,4100000
2003-06-26,1405,16,1930,10021,4050000
2003-02-05,1416,26,1920,10021,4550000
2003-04-10,1429,44,1910,10021,1850889
2003-01-24,1431,8,1920,10021,2850000
2003-07-23,1432,31,1910,10021,3450000
2003-06-20,1435,7,1940,10022,1300000
2003-09-02,1435,32,1910,10021,2105000
2003-11-07,1446,141,0,10021,7225000
2003-03-24,1448,9,1910,10021,5000000
2003-03-24,1448,10,1910,10021,5000000
2003-10-28,1449,24,1910,10021,2772500
2003-09-26,1464,1,1900,10021,455000
2003-01-08,1468,33,1910,10021,2260000
2003-02-21,1470,28,1910,10021,2465000
2003-09-26,1382,60,1920,10021,7600000
2003-04-17,1410,2,0,10021,6085000
2003-12-26,1450,37,1910,10021,5350000
2003-04-14,1379,45,1920,10022,415000
2003-09-30,1387,33,1930,10021,375000
2003-11-19,1388,112,1925,10021,870000
2003-02-04,1389,143,1910,10021,500000
2003-12-16,1390,27,1920,10021,1651000
2003-04-24,1390,66,1920,10021,1455000
2003-11-21,1390,66,1920,10021,320000
2003-11-12,1391,62,1910,10021,2100000
2003-11-12,1391,62,1910,10021,2100000
2003-11-12,1391,62,1910,10021,1000000
2003-11-12,1391,62,1910,10021,490000
2003-11-05,1426,9,1910,10021,1475000
2003-01-31,1431,1,1910,10021,510000
2003-12-17,1432,36,1910,10075,105000
2003-03-25,1447,36,1910,10021,60000
2003-03-25,1447,36,1910,10021,60000
2003-03-25,1447,36,1910,10021,60000
2003-04-30,1447,36,1910,10021,155000
2003-09-23,1447,36,1910,10021,144000
2003-07-31,1447,36,1910,10021,180000
2003-01-16,1447,37,1910,10021,220000
2003-03-25,1447,37,1910,10021,60000
2003-03-25,1447,37,1910,10021,60000
2003-05-29,1447,37,1910,10021,158000
2003-01-23,1447,46,1910,10021,247000
2003-01-29,1447,46,1910,10021,130000
2003-08-21,1447,46,1910,10021,155000
2003-11-17,1447,46,1910,10021,135000
2003-05-05,1448,13,1910,10021,140000
2003-05-30,1451,37,1910,10075,215000
2003-06-10,1451,37,1910,10021,209000
2003-12-02,1451,37,1910,10021,210000
2003-08-13,1451,38,1910,10021,190000
2003-10-31,1451,38,1910,10021,209500
2003-06-02,1451,39,1910,10075,212000
2003-12-30,1451,41,1910,10021,245000
2003-12-15,1452,37,1910,10075,940000
2003-06-13,1467,42,1910,10021,136000
2003-06-20,1467,42,1910,10021,135000
2003-11-13,1467,43,1910,10021,625000
2003-06-18,1473,13,1910,10021,180000
2003-06-19,1473,14,1910,10075,129900
2003-07-23,1484,19,1910,10021,970000
2003-10-02,1484,22,1910,10021,365000
2003-01-30,1484,23,1910,10021,535000
2003-05-06,1484,23,1910,10021,1500000
2003-01-23,1489,8,1900,10021,115000
2003-04-30,1489,8,1900,10021,135861
2003-04-30,1489,8,1900,10021,305551
2003-05-29,1489,8,1900,10021,190000
2003-05-21,1489,8,1900,10021,181249
2003-07-25,1489,8,1900,10021,330000
2003-07-23,1489,8,1900,10021,214000
2003-10-09,1489,8,1900,10021,205000
2003-11-04,1489,8,1900,10021,187500
2003-11-10,1489,8,1900,10021,140000
2003-11-06,1489,8,1900,10021,580000
2003-11-06,1489,8,1900,10021,208000
2003-11-04,1489,8,1900,10021,327217
2003-12-02,1489,8,1900,10021,190000
2003-12-10,1489,8,1900,10021,125000
2003-11-13,1489,8,1900,10021,128500
2003-12-19,1489,8,1900,10021,270000
2003-12-19,1489,8,1900,10021,362180
2003-11-21,1489,8,1900,10075,147797
2003-06-02,1489,37,1910,10021,160000
2003-12-01,1489,37,1910,10021,175000
2003-12-03,1489,37,1910,10021,200000
2003-10-14,1489,37,1910,10023,180000
2003-03-18,1489,37,1910,10021,269000
2003-04-02,1489,37,1910,10021,169000
2003-12-30,1489,37,1910,10021,125000
2003-02-03,1373,1,1975,10046,36057
2003-02-14,1373,1,1975,10044,32114
2003-02-19,1373,1,1975,10044,28937
2003-06-05,1373,1,1975,10044,38688
2003-04-07,1373,1,1975,10044,53642
2003-07-11,1373,1,1975,10044,22010
2003-07-23,1373,1,1975,10044,51037
2003-07-21,1373,1,1975,10044,20970
2003-08-19,1373,1,1975,10044,38154
2003-09-08,1373,1,1975,10044,43354
2003-09-23,1373,1,1975,10044,35288
2003-01-21,1374,1,1928,10022,712500
2003-02-25,1374,1,1928,10022,265000
2003-05-07,1374,1,1928,10022,825000
2003-05-28,1374,1,1928,10022,257500
2003-06-11,1374,1,1928,10022,599850
2003-06-11,1374,1,1928,10022,265000
2003-07-13,1374,1,1928,10022,7200000
2003-07-16,1374,1,1928,10022,990000
2003-07-16,1374,1,1928,10022,275266
2003-07-02,1374,1,1928,10022,240000
2003-11-10,1374,1,1928,10022,7000000
2003-12-09,1374,1,1928,10022,350000
2003-12-17,1374,1,1928,10021,560000
2003-07-15,1374,69,1963,10022,1700000
2003-09-22,1374,69,1963,10021,13800000
2003-12-29,1374,69,1963,10021,1800000
2003-04-22,1376,37,1917,10022,7800000
2003-04-09,1376,51,1958,10065,1100000
2003-03-31,1376,51,1958,10021,712000
2003-05-28,1376,51,1958,10021,1200000
2003-06-25,1376,51,1958,10021,910000
2003-09-24,1376,51,1958,10021,525000
